leaf_id,year,site,tree,leaf_position,leaf_missing,leaf_width,efn_n,mine_top_perc,mine_bttm_perc,mine_init_top_n,mine_init_bttm_n,leaf_missing_perc,leaf_roll_n,gall_n,blotch_mines_n,collection_date
leaf_2023_BNZ_4_13,2023,BNZ,4,13,0.0,30,2,3,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_1,2023,BNZ,5,1,0.0,36,2,100,100,3,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_2,2023,BNZ,5,2,0.0,37,1,100,70,2,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_3,2023,BNZ,5,3,0.0,39,0,100,80,6,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_4,2023,BNZ,5,4,0.0,37,0,100,0,5,0,3,0,0,0,2023-07-03
leaf_2023_BNZ_5_5,2023,BNZ,5,5,0.0,41,0,100,80,4,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_6,2023,BNZ,5,6,0.0,36,0,100,95,7,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_7,2023,BNZ,5,7,0.0,31,0,95,75,2,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_5_8,2023,BNZ,5,8,0.0,16,2,0,85,0,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_1,2023,BNZ,6,1,0.0,41,2,100,100,9,13,0,0,1,1,2023-07-03
leaf_2023_BNZ_6_2,2023,BNZ,6,2,0.0,48,2,95,85,18,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_3,2023,BNZ,6,3,0.0,62,2,98,65,18,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_4,2023,BNZ,6,4,0.0,52,2,97,80,11,6,0,0,0,2,2023-07-03
leaf_2023_BNZ_6_5,2023,BNZ,6,5,0.0,57,1,95,90,20,11,0,0,0,3,2023-07-03
leaf_2023_BNZ_6_6,2023,BNZ,6,6,0.0,57,0,100,85,16,8,20,9,2,2,2023-07-03
leaf_2023_BNZ_6_7,2023,BNZ,6,7,0.0,34,0,95,95,14,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_8,2023,BNZ,6,8,0.0,22,2,100,45,,,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_9,2023,BNZ,6,9,0.0,38,1,30,40,2,1,5,0,0,0,2023-07-03
leaf_2023_BNZ_6_10,2023,BNZ,6,10,0.0,29,0,3,5,3,2,10,0,0,0,2023-07-03
leaf_2023_BNZ_6_11,2023,BNZ,6,11,0.0,,0,0,0,0,0,50,0,0,0,2023-07-03
leaf_2023_BNZ_6_12,2023,BNZ,6,12,0.0,37,0,0,0,0,0,20,0,0,0,2023-07-03
leaf_2023_BNZ_6_13,2023,BNZ,6,13,0.0,30,0,0,0,0,0,25,0,0,0,2023-07-03
leaf_2023_BNZ_6_14,2023,BNZ,6,14,0.0,32,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_15,2023,BNZ,6,15,0.0,20,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_16,2023,BNZ,6,16,0.0,9,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_6_17,2023,BNZ,6,17,0.0,3,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_1,2023,BNZ,7,1,0.0,39,2,50,55,3,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_2,2023,BNZ,7,2,0.0,41,2,100,100,7,6,0,0,1,0,2023-07-03
leaf_2023_BNZ_7_3,2023,BNZ,7,3,0.0,45,2,90,55,12,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_4,2023,BNZ,7,4,0.0,39,2,100,5,10,5,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_5,2023,BNZ,7,5,0.0,41,0,100,95,14,7,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_6,2023,BNZ,7,6,0.0,42,0,95,50,14,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_7,2023,BNZ,7,7,1.0,,,,,,,100,,,,2023-07-03
leaf_2023_BNZ_7_8,2023,BNZ,7,8,0.0,24,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_9,2023,BNZ,7,9,0.0,27,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_10,2023,BNZ,7,10,0.0,37,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_7_11,2023,BNZ,7,11,0.0,27,1,0,0,0,0,15,0,0,0,2023-07-03
leaf_2023_BNZ_7_12,2023,BNZ,7,12,0.0,32,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_1,2023,BNZ,8,1,0.0,49,2,98,100,7,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_2,2023,BNZ,8,2,0.0,58,2,100,100,15,12,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_3,2023,BNZ,8,3,0.0,56,2,100,90,16,16,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_4,2023,BNZ,8,4,0.0,55,1,90,100,15,16,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_5,2023,BNZ,8,5,0.0,65,0,100,100,18,28,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_6,2023,BNZ,8,6,0.0,54,0,100,98,18,14,0,0,2,0,2023-07-03
leaf_2023_BNZ_8_7,2023,BNZ,8,7,0.0,26,2,100,15,4,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_8,2023,BNZ,8,8,0.0,25,2,30,50,3,1,15,0,0,0,2023-07-03
leaf_2023_BNZ_8_9,2023,BNZ,8,9,0.0,43,2,10,10,3,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_10,2023,BNZ,8,10,0.0,38,2,5,10,1,1,20,0,0,0,2023-07-03
leaf_2023_BNZ_8_11,2023,BNZ,8,11,0.0,34,2,2,2,1,1,10,0,0,0,2023-07-03
leaf_2023_BNZ_8_12,2023,BNZ,8,12,0.0,32,2,2,0,1,0,2,0,0,0,2023-07-03
leaf_2023_BNZ_8_13,2023,BNZ,8,13,0.0,24,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_14,2023,BNZ,8,14,0.0,22,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_8_15,2023,BNZ,8,15,0.0,9,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_1,2023,BNZ,9,1,0.0,65,2,65,0,4,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_2,2023,BNZ,9,2,0.0,72,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_3,2023,BNZ,9,3,0.0,64,0,85,50,7,3,0,0,1,0,2023-07-03
leaf_2023_BNZ_9_4,2023,BNZ,9,4,0.0,70,0,75,15,8,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_5,2023,BNZ,9,5,0.0,61,0,70,30,8,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_6,2023,BNZ,9,6,0.0,59,0,90,70,11,6,0,0,2,0,2023-07-03
leaf_2023_BNZ_9_7,2023,BNZ,9,7,0.0,58,0,95,100,15,7,0,0,1,0,2023-07-03
leaf_2023_BNZ_9_8,2023,BNZ,9,8,0.0,66,0,70,50,7,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_9,2023,BNZ,9,9,0.0,39,2,100,95,4,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_10,2023,BNZ,9,10,0.0,34,2,25,75,1,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_11,2023,BNZ,9,11,0.0,43,0,1,2,1,1,10,0,0,0,2023-07-03
leaf_2023_BNZ_9_12,2023,BNZ,9,12,0.0,25,0,75,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_9_13,2023,BNZ,9,13,0.0,44,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_10_1,2023,BNZ,10,1,0.0,39,2,85,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_10_2,2023,BNZ,10,2,0.0,51,2,2,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_10_3,2023,BNZ,10,3,0.0,59,0,0,30,0,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_10_4,2023,BNZ,10,4,0.0,50,0,85,25,2,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_10_5,2023,BNZ,10,5,0.0,54,0,60,0,1,0,5,0,0,0,2023-07-03
leaf_2023_BNZ_10_6,2023,BNZ,10,6,0.0,53,0,80,0,2,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_1,2023,BNZ,11,1,0.0,43,2,0,1,0,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_2,2023,BNZ,11,2,0.0,64,0,3,0,1,0,30,0,0,0,2023-07-03
leaf_2023_BNZ_11_3,2023,BNZ,11,3,0.0,68,0,25,0,1,0,5,0,0,0,2023-07-03
leaf_2023_BNZ_11_4,2023,BNZ,11,4,0.0,28,2,0,0,0,0,5,0,0,0,2023-07-03
leaf_2023_BNZ_11_5,2023,BNZ,11,5,0.0,44,2,0,40,0,1,0,1,0,0,2023-07-03
leaf_2023_BNZ_11_6,2023,BNZ,11,6,0.0,37,2,10,0,1,0,10,0,0,0,2023-07-03
leaf_2023_BNZ_11_7,2023,BNZ,11,7,0.0,42,2,0,3,0,2,1,0,0,0,2023-07-03
leaf_2023_BNZ_11_8,2023,BNZ,11,8,0.0,34,0,0,10,0,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_9,2023,BNZ,11,9,0.0,29,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_10,2023,BNZ,11,10,0.0,24,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_11,2023,BNZ,11,11,0.0,19,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_11_12,2023,BNZ,11,12,0.0,9,0,0,0,0,0,10,0,0,0,2023-07-03
leaf_2023_BNZ_12_1,2023,BNZ,12,1,0.0,60,0,100,95,9,9,1,0,1,0,2023-07-03
leaf_2023_BNZ_12_2,2023,BNZ,12,2,0.0,55,0,100,80,14,9,2,0,0,0,2023-07-03
leaf_2023_BNZ_12_3,2023,BNZ,12,3,0.0,62,0,95,65,18,12,5,0,0,0,2023-07-03
leaf_2023_BNZ_12_4,2023,BNZ,12,4,0.0,54,2,90,75,17,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_12_5,2023,BNZ,12,5,0.0,27,0,30,95,2,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_12_6,2023,BNZ,12,6,0.0,24,2,0,0,0,0,12,0,0,0,2023-07-03
leaf_2023_BNZ_12_7,2023,BNZ,12,7,0.0,20,3,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_12_8,2023,BNZ,12,8,0.0,25,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_12_9,2023,BNZ,12,9,0.0,17,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_13_1,2023,BNZ,13,1,0.0,21,2,100,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_13_2,2023,BNZ,13,2,0.0,25,2,100,0,1,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_13_3,2023,BNZ,13,3,0.0,41,2,90,90,3,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_13_4,2023,BNZ,13,4,0.0,24,2,90,100,2,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_13_5,2023,BNZ,13,5,0.0,41,0,100,75,3,3,0,0,2,0,2023-07-03
leaf_2023_BNZ_13_6,2023,BNZ,13,6,0.0,36,0,75,65,2,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_14_1,2023,BNZ,14,1,0.0,27,2,95,97,1,1,0,0,1,0,2023-07-03
leaf_2023_BNZ_14_2,2023,BNZ,14,2,0.0,42,2,75,65,2,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_14_3,2023,BNZ,14,3,0.0,43,2,100,70,2,2,0,0,2,0,2023-07-03
leaf_2023_BNZ_14_4,2023,BNZ,14,4,0.0,36,2,100,80,2,1,0,0,0,1,2023-07-03
leaf_2023_BNZ_14_5,2023,BNZ,14,5,0.0,44,0,100,85,3,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_14_6,2023,BNZ,14,6,0.0,40,0,98,98,6,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_14_7,2023,BNZ,14,7,0.0,38,0,90,80,5,4,0,0,0,1,2023-07-03
leaf_2023_BNZ_15_1,2023,BNZ,15,1,0.0,26,2,100,100,4,5,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_2,2023,BNZ,15,2,0.0,35,2,100,100,8,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_3,2023,BNZ,15,3,0.0,36,2,100,100,5,10,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_4,2023,BNZ,15,4,0.0,35,1,100,100,9,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_5,2023,BNZ,15,5,0.0,37,0,100,100,9,7,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_6,2023,BNZ,15,6,0.0,36,0,100,100,13,6,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_7,2023,BNZ,15,7,0.0,26,0,100,100,8,7,2,0,0,0,2023-07-03
leaf_2023_BNZ_15_8,2023,BNZ,15,8,0.0,12,0,20,100,1,1,10,0,0,0,2023-07-03
leaf_2023_BNZ_15_9,2023,BNZ,15,9,0.0,22,1,10,10,1,1,15,1,0,0,2023-07-03
leaf_2023_BNZ_15_10,2023,BNZ,15,10,0.0,47,0,0,0,0,0,2,1,0,0,2023-07-03
leaf_2023_BNZ_15_11,2023,BNZ,15,11,0.0,49,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_12,2023,BNZ,15,12,0.0,41,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_13,2023,BNZ,15,13,0.0,34,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_14,2023,BNZ,15,14,0.0,33,0,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_15,2023,BNZ,15,15,0.0,20,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_15_16,2023,BNZ,15,16,0.0,9,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_16_1,2023,BNZ,16,1,0.0,54,4,85,70,4,3,1,0,0,0,2023-07-03
leaf_2023_BNZ_16_2,2023,BNZ,16,2,0.0,51,0,35,1,1,1,1,0,0,0,2023-07-03
leaf_2023_BNZ_16_3,2023,BNZ,16,3,0.0,53,0,0,40,0,1,2,0,0,0,2023-07-03
leaf_2023_BNZ_16_4,2023,BNZ,16,4,0.0,52,0,60,45,2,1,20,0,0,0,2023-07-03
leaf_2023_BNZ_16_5,2023,BNZ,16,5,0.0,46,0,0,55,0,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_16_6,2023,BNZ,16,6,0.0,53,0,100,55,7,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_16_7,2023,BNZ,16,7,0.0,48,0,35,55,4,4,5,0,0,0,2023-07-03
leaf_2023_BNZ_17_1,2023,BNZ,17,1,1.0,,,,,,,100,,,,2023-07-03
leaf_2023_BNZ_17_2,2023,BNZ,17,2,0.0,36,2,100,100,4,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_17_3,2023,BNZ,17,3,0.0,39,1,100,100,9,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_17_4,2023,BNZ,17,4,0.0,33,2,100,100,4,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_17_5,2023,BNZ,17,5,0.0,36,0,90,100,5,4,0,0,0,0,2023-07-03
leaf_2023_BNZ_17_6,2023,BNZ,17,6,0.0,11,0,0,80,0,1,0,1,0,0,2023-07-03
leaf_2023_BNZ_17_7,2023,BNZ,17,7,0.0,13,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_1,2023,BNZ,18,1,0.0,32,4,0,75,0,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_2,2023,BNZ,18,2,0.0,39,2,85,70,3,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_3,2023,BNZ,18,3,0.0,46,3,95,65,3,2,0,1,1,0,2023-07-03
leaf_2023_BNZ_18_4,2023,BNZ,18,4,0.0,39,2,70,85,2,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_5,2023,BNZ,18,5,0.0,50,2,65,75,3,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_6,2023,BNZ,18,6,0.0,49,2,65,90,4,3,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_7,2023,BNZ,18,7,0.0,41,2,60,45,1,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_18_8,2023,BNZ,18,8,0.0,51,1,70,5,3,2,0,1,0,0,2023-07-03
leaf_2023_BNZ_18_9,2023,BNZ,18,9,0.0,15,2,0,100,0,1,0,1,0,0,2023-07-03
leaf_2023_BNZ_19_1,2023,BNZ,19,1,0.0,32,4,40,100,6,4,0,0,1,0,2023-07-03
leaf_2023_BNZ_19_2,2023,BNZ,19,2,0.0,46,0,55,85,12,5,0,0,0,0,2023-07-03
leaf_2023_BNZ_19_3,2023,BNZ,19,3,0.0,44,0,100,100,10,7,0,0,0,0,2023-07-03
leaf_2023_BNZ_19_4,2023,BNZ,19,4,0.0,42,0,100,60,12,7,0,0,0,0,2023-07-03
leaf_2023_BNZ_19_5,2023,BNZ,19,5,0.0,45,0,65,90,10,12,0,1,1,0,2023-07-03
leaf_2023_BNZ_19_6,2023,BNZ,19,6,0.0,43,0,100,100,8,9,0,0,1,0,2023-07-03
leaf_2023_BNZ_19_7,2023,BNZ,19,7,0.0,37,0,100,90,7,8,0,0,0,0,2023-07-03
leaf_2023_BNZ_19_8,2023,BNZ,19,8,0.0,26,0,100,100,6,4,5,0,0,0,2023-07-03
leaf_2023_BNZ_20_1,2023,BNZ,20,1,0.0,32,3,100,95,2,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_20_2,2023,BNZ,20,2,0.0,36,2,100,100,2,3,35,0,0,0,2023-07-03
leaf_2023_BNZ_20_3,2023,BNZ,20,3,0.0,43,2,100,45,4,2,0,0,0,0,2023-07-03
leaf_2023_BNZ_20_4,2023,BNZ,20,4,0.0,33,1,95,90,3,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_20_5,2023,BNZ,20,5,0.0,46,0,95,55,3,5,30,0,0,0,2023-07-03
leaf_2023_BNZ_20_6,2023,BNZ,20,6,0.0,44,0,75,90,4,4,5,0,0,0,2023-07-03
leaf_2023_BNZ_21_1,2023,BNZ,21,1,0.0,41,3,0,65,0,1,5,0,0,0,2023-07-03
leaf_2023_BNZ_21_2,2023,BNZ,21,2,0.0,42,2,85,90,2,3,5,0,1,0,2023-07-03
leaf_2023_BNZ_21_3,2023,BNZ,21,3,0.0,31,2,100,85,3,2,5,0,0,0,2023-07-03
leaf_2023_BNZ_21_4,2023,BNZ,21,4,0.0,49,1,45,0,2,0,5,0,0,0,2023-07-03
leaf_2023_BNZ_21_5,2023,BNZ,21,5,0.0,38,0,100,100,2,3,35,0,0,0,2023-07-03
leaf_2023_BNZ_21_6,2023,BNZ,21,6,0.0,42,0,45,65,3,2,0,0,1,0,2023-07-03
leaf_2023_BNZ_21_7,2023,BNZ,21,7,0.0,49,0,5,40,3,3,5,0,0,0,2023-07-03
leaf_2023_BNZ_21_8,2023,BNZ,21,8,0.0,14,1,100,100,1,1,0,0,0,0,2023-07-03
leaf_2023_BNZ_21_9,2023,BNZ,21,9,0.0,25,2,2,0,2,0,2,0,0,0,2023-07-03
leaf_2023_BNZ_21_10,2023,BNZ,21,10,0.0,46,2,5,1,1,1,15,0,0,0,2023-07-03
leaf_2023_BNZ_21_11,2023,BNZ,21,11,0.0,27,2,0,0,0,0,15,0,0,0,2023-07-03
leaf_2023_BNZ_21_12,2023,BNZ,21,12,0.0,40,1,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_21_13,2023,BNZ,21,13,0.0,24,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_21_14,2023,BNZ,21,14,0.0,13,3,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_21_15,2023,BNZ,21,15,0.0,6,2,0,0,0,0,0,0,0,0,2023-07-03
leaf_2023_BNZ_22_1,2023,BNZ,22,1,0.0,56,2,85,35,2,2,25,0,0,0,2023-07-03
leaf_2023_BNZ_22_2,2023,BNZ,22,2,0.0,78,2,80,40,8,4,35,0,0,0,2023-07-03
leaf_2023_BNZ_22_3,2023,BNZ,22,3,0.0,71,2,65,15,7,2,5,1,0,0,2023-07-03
leaf_2023_BNZ_22_4,2023,BNZ,22,4,0.0,76,2,35,20,6,5,25,0,3,0,2023-07-03
leaf_2023_BNZ_22_5,2023,BNZ,22,5,0.0,81,2,25,40,5,6,20,0,1,0,2023-07-03
leaf_2023_BNZ_22_6,2023,BNZ,22,6,0.0,89,2,15,1,8,1,15,0,3,0,2023-07-03
leaf_2023_BNZ_22_7,2023,BNZ,22,7,0.0,101,0,10,5,3,1,20,0,1,0,2023-07-03
leaf_2023_BNZ_22_8,2023,BNZ,22,8,0.0,,2,1,25,1,1,50,0,0,0,2023-07-03
leaf_2023_BNZ_22_9,2023,BNZ,22,9,1.0,,,,,,,100,,,,2023-07-03
leaf_2023_BNZ_22_10,2023,BNZ,22,10,0.0,42,1,0,2,0,1,50,1,0,0,2023-07-03
leaf_2023_BNZ_22_11,2023,BNZ,22,11,0.0,61,1,1,1,1,2,30,0,0,0,2023-07-03
leaf_2023_BNZ_22_12,2023,BNZ,22,12,0.0,53,1,0,1,0,1,10,0,0,0,2023-07-03
leaf_2023_BNZ_22_13,2023,BNZ,22,13,0.0,36,1,0,0,0,0,1,0,0,0,2023-07-03
leaf_2023_BNZ_23_1,2023,BNZ,23,1,0.0,34,2,100,80,6,3,0,0,0,0,2023-07-03
