leaf_id,year,site,tree,leaf_position,leaf_missing,leaf_width,efn_n,mine_top_perc,mine_bttm_perc,mine_init_top_n,mine_init_bttm_n,leaf_missing_perc,leaf_roll_n,gall_n,blotch_mines_n,collection_date
leaf_2011_BNZ_2_10,2011,BNZ,2,10,,17.6,0,0,0,,,85,0,0,,2011-06-17
leaf_2011_BNZ_2_11,2011,BNZ,2,11,,23.599999999999998,0,0,0,,,60,0,0,,2011-06-17
leaf_2011_BNZ_3_1,2011,BNZ,3,1,,32,2,80,60,,,0,0,0,,2011-06-17
leaf_2011_BNZ_3_2,2011,BNZ,3,2,,31.5,2,100,70,,,1,0,0,,2011-06-17
leaf_2011_BNZ_3_3,2011,BNZ,3,3,,36.5,2,60,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_3_4,2011,BNZ,3,4,,31.5,1,0,0,,,0,1,0,,2011-06-17
leaf_2011_BNZ_3_5,2011,BNZ,3,5,,34.900000000000006,0,5,60,,,0,0,1,,2011-06-17
leaf_2011_BNZ_3_6,2011,BNZ,3,6,,30.7,0,20,35,,,0,1,0,,2011-06-17
leaf_2011_BNZ_3_7,2011,BNZ,3,7,,29.8,0,75,55,,,0,1,0,,2011-06-17
leaf_2011_BNZ_3_8,2011,BNZ,3,8,,33.8,0,35,55,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_1,2011,BNZ,4,1,,25.4,2,0,80,,,1,0,0,,2011-06-17
leaf_2011_BNZ_4_2,2011,BNZ,4,2,,36.6,2,85,20,,,0,1,0,,2011-06-17
leaf_2011_BNZ_4_3,2011,BNZ,4,3,,38.6,1,25,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_4,2011,BNZ,4,4,,43.3,0,50,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_5,2011,BNZ,4,5,,56.2,0,2,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_6,2011,BNZ,4,6,,40.300000000000004,2,60,10,,,1,0,0,,2011-06-17
leaf_2011_BNZ_4_7,2011,BNZ,4,7,,34.900000000000006,2,60,55,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_8,2011,BNZ,4,8,,45.099999999999994,2,5,10,,,2,0,0,,2011-06-17
leaf_2011_BNZ_4_9,2011,BNZ,4,9,,29,2,2,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_4_10,2011,BNZ,4,10,,11.799999999999999,2,2,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_1,2011,BNZ,5,1,,66.2,2,70,35,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_2,2011,BNZ,5,2,,64.2,2,85,15,,,3,1,0,,2011-06-17
leaf_2011_BNZ_5_3,2011,BNZ,5,3,,71.9,2,35,15,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_4,2011,BNZ,5,4,,73,0,80,70,,,5,0,0,,2011-06-17
leaf_2011_BNZ_5_5,2011,BNZ,5,5,,70.3,0,90,50,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_6,2011,BNZ,5,6,,63.8,0,50,35,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_7,2011,BNZ,5,7,,38.3,2,95,30,,,3,0,0,,2011-06-17
leaf_2011_BNZ_5_8,2011,BNZ,5,8,,65.19999999999999,2,3,0,,,1,0,0,,2011-06-17
leaf_2011_BNZ_5_9,2011,BNZ,5,9,,49,1,1,10,,,10,0,0,,2011-06-17
leaf_2011_BNZ_5_10,2011,BNZ,5,10,,50.199999999999996,0,5,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_11,2011,BNZ,5,11,,38.7,1,10,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_12,2011,BNZ,5,12,,29.4,0,2,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_13,2011,BNZ,5,13,,11.299999999999999,2,1,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_5_14,2011,BNZ,5,14,,10.8,2,0,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_6_1,2011,BNZ,6,1,,45,2,0,0,,,75,0,0,,2011-06-17
leaf_2011_BNZ_6_2,2011,BNZ,6,2,,59.1,2,75,40,,,65,0,0,,2011-06-17
leaf_2011_BNZ_6_3,2011,BNZ,6,3,,77,2,15,20,,,60,0,0,,2011-06-17
leaf_2011_BNZ_6_4,2011,BNZ,6,4,,50.599999999999994,1,75,40,,,50,0,0,,2011-06-17
leaf_2011_BNZ_6_5,2011,BNZ,6,5,,70,0,50,45,,,2,0,0,,2011-06-17
leaf_2011_BNZ_6_6,2011,BNZ,6,6,,70.19999999999999,0,20,30,,,2,2,0,,2011-06-17
leaf_2011_BNZ_6_7,2011,BNZ,6,7,,63,0,20,40,,,2,1,0,,2011-06-17
leaf_2011_BNZ_6_8,2011,BNZ,6,8,,51,2,30,30,,,10,0,0,,2011-06-17
leaf_2011_BNZ_6_9,2011,BNZ,6,9,,39.1,2,60,30,,,1,0,0,,2011-06-17
leaf_2011_BNZ_6_10,2011,BNZ,6,10,,35.3,2,60,15,,,1,0,0,,2011-06-17
leaf_2011_BNZ_6_11,2011,BNZ,6,11,,28.900000000000002,2,10,30,,,0,1,0,,2011-06-17
leaf_2011_BNZ_6_12,2011,BNZ,6,12,,19.6,0,20,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_6_13,2011,BNZ,6,13,,15.4,0,2,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_6_14,2011,BNZ,6,14,,8,1,5,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_7_1,2011,BNZ,7,1,,38.1,2,90,35,,,10,0,0,,2011-06-17
leaf_2011_BNZ_7_2,2011,BNZ,7,2,,30.6,2,90,25,,,0,0,0,,2011-06-17
leaf_2011_BNZ_7_3,2011,BNZ,7,3,,42.199999999999996,0,99,50,,,0,1,0,,2011-06-17
leaf_2011_BNZ_7_4,2011,BNZ,7,4,,12.8,0,100,100,,,5,0,0,,2011-06-17
leaf_2011_BNZ_7_5,2011,BNZ,7,5,,39.5,,60,20,,,1,1,0,,2011-06-17
leaf_2011_BNZ_7_6,2011,BNZ,7,6,,39.300000000000004,0,60,90,,,0,1,0,,2011-06-17
leaf_2011_BNZ_8_1,2011,BNZ,8,1,,39.5,0,10,80,,,0,2,0,,2011-06-17
leaf_2011_BNZ_8_2,2011,BNZ,8,2,,73.3,1,30,5,,,2,0,0,,2011-06-17
leaf_2011_BNZ_8_3,2011,BNZ,8,3,,58.7,0,25,30,,,2,1,0,,2011-06-17
leaf_2011_BNZ_8_4,2011,BNZ,8,4,,66,0,45,20,,,5,0,0,,2011-06-17
leaf_2011_BNZ_8_5,2011,BNZ,8,5,,42,0,35,40,,,1,1,0,,2011-06-17
leaf_2011_BNZ_8_6,2011,BNZ,8,6,,71.9,0,55,10,,,1,0,0,,2011-06-17
leaf_2011_BNZ_8_7,2011,BNZ,8,7,,43.4,2,65,30,,,0,0,0,,2011-06-17
leaf_2011_BNZ_8_8,2011,BNZ,8,8,,28.700000000000003,2,55,60,,,0,1,0,,2011-06-17
leaf_2011_BNZ_8_9,2011,BNZ,8,9,,28,2,70,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_8_10,2011,BNZ,8,10,,26,2,5,50,,,3,0,0,,2011-06-17
leaf_2011_BNZ_8_11,2011,BNZ,8,11,,22.799999999999997,0,50,60,,,0,0,0,,2011-06-17
leaf_2011_BNZ_8_12,2011,BNZ,8,12,,14.9,1,0,2,,,5,0,0,,2011-06-17
leaf_2011_BNZ_9_1,2011,BNZ,9,1,,27.5,2,90,90,,,5,0,0,,2011-06-17
leaf_2011_BNZ_9_2,2011,BNZ,9,2,,51.2,2,10,15,,,5,0,0,,2011-06-17
leaf_2011_BNZ_9_3,2011,BNZ,9,3,,55.199999999999996,2,15,20,,,0,0,0,,2011-06-17
leaf_2011_BNZ_9_4,2011,BNZ,9,4,,52.1,2,55,10,,,0,0,0,,2011-06-17
leaf_2011_BNZ_9_5,2011,BNZ,9,5,,50,2,50,10,,,0,0,0,,2011-06-17
leaf_2011_BNZ_9_6,2011,BNZ,9,6,,53.3,0,15,15,,,2,1,1,,2011-06-17
leaf_2011_BNZ_9_7,2011,BNZ,9,7,,48.099999999999994,0,55,60,,,1,0,0,,2011-06-17
leaf_2011_BNZ_9_8,2011,BNZ,9,8,,49.1,0,55,45,,,1,0,0,,2011-06-17
leaf_2011_BNZ_9_9,2011,BNZ,9,9,,17,2,20,60,,,50,0,0,,2011-06-17
leaf_2011_BNZ_9_10,2011,BNZ,9,10,,7.4,2,20,10,,,95,0,0,,2011-06-17
leaf_2011_BNZ_9_11,2011,BNZ,9,11,,26,2,55,60,,,10,0,0,,2011-06-17
leaf_2011_BNZ_9_12,2011,BNZ,9,12,,25.9,2,0,5,,,5,0,0,,2011-06-17
leaf_2011_BNZ_9_13,2011,BNZ,9,13,,17.9,1,2,0,,,5,0,0,,2011-06-17
leaf_2011_BNZ_9_14,2011,BNZ,9,14,,9.8,1,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_10_1,2011,BNZ,10,1,,56.3,2,15,20,,,0,0,0,,2011-06-17
leaf_2011_BNZ_10_2,2011,BNZ,10,2,,102.4,2,25,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_10_3,2011,BNZ,10,3,,94.2,2,60,20,,,0,0,1,,2011-06-17
leaf_2011_BNZ_10_4,2011,BNZ,10,4,,43.9,0,40,2,,,30,0,0,,2011-06-17
leaf_2011_BNZ_10_5,2011,BNZ,10,5,,29,1,55,80,,,30,0,0,,2011-06-17
leaf_2011_BNZ_10_6,2011,BNZ,10,6,,78.1,0,15,15,,,10,0,0,,2011-06-17
leaf_2011_BNZ_10_7,2011,BNZ,10,7,,32.400000000000006,2,60,20,,,10,0,0,,2011-06-17
leaf_2011_BNZ_10_8,2011,BNZ,10,8,,6.5,0,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_10_9,2011,BNZ,10,9,,17,2,1,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_11_1,2011,BNZ,11,1,,55.099999999999994,2,0,0,,,2,0,0,,2011-06-17
leaf_2011_BNZ_11_2,2011,BNZ,11,2,,56.2,2,20,10,,,3,0,0,,2011-06-17
leaf_2011_BNZ_11_3,2011,BNZ,11,3,,38.9,2,40,0,,,10,0,0,,2011-06-17
leaf_2011_BNZ_11_4,2011,BNZ,11,4,,49.6,2,15,25,,,2,0,0,,2011-06-17
leaf_2011_BNZ_11_5,2011,BNZ,11,5,,50,0,35,0,,,60,0,0,,2011-06-17
leaf_2011_BNZ_11_6,2011,BNZ,11,6,,41.1,0,90,70,,,5,0,0,,2011-06-17
leaf_2011_BNZ_11_7,2011,BNZ,11,7,,25,2,70,60,,,0,0,0,,2011-06-17
leaf_2011_BNZ_11_8,2011,BNZ,11,8,,17.1,1,5,20,,,0,0,0,,2011-06-17
leaf_2011_BNZ_11_9,2011,BNZ,11,9,,14,1,5,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_12_1,2011,BNZ,12,1,,10.600000000000001,2,0,90,,,95,0,0,,2011-06-17
leaf_2011_BNZ_12_2,2011,BNZ,12,2,,45,2,30,10,,,5,0,0,,2011-06-17
leaf_2011_BNZ_12_3,2011,BNZ,12,3,,50.9,,85,30,,,50,0,0,,2011-06-17
leaf_2011_BNZ_12_4,2011,BNZ,12,4,,67,2,85,60,,,60,1,0,,2011-06-17
leaf_2011_BNZ_12_5,2011,BNZ,12,5,,62.1,0,90,25,,,40,0,0,,2011-06-17
leaf_2011_BNZ_12_6,2011,BNZ,12,6,,48.2,0,99,85,,,60,0,0,,2011-06-17
leaf_2011_BNZ_12_7,2011,BNZ,12,7,,62.599999999999994,0,75,70,,,50,0,0,,2011-06-17
leaf_2011_BNZ_12_8,2011,BNZ,12,8,,32.400000000000006,2,60,65,,,0,0,0,,2011-06-17
leaf_2011_BNZ_12_9,2011,BNZ,12,9,,36.2,2,80,25,,,0,0,0,,2011-06-17
leaf_2011_BNZ_12_10,2011,BNZ,12,10,,15.1,1,40,30,,,5,0,0,,2011-06-17
leaf_2011_BNZ_12_11,2011,BNZ,12,11,,10.5,0,2,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_13_1,2011,BNZ,13,1,,21.299999999999997,2,10,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_13_2,2011,BNZ,13,2,,35.4,0,0,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_13_3,2011,BNZ,13,3,,36.4,0,0,40,,,0,0,0,,2011-06-17
leaf_2011_BNZ_13_4,2011,BNZ,13,4,,27.1,0,0,75,,,0,0,0,,2011-06-17
leaf_2011_BNZ_13_5,2011,BNZ,13,5,,20.7,0,95,80,,,0,0,0,,2011-06-17
leaf_2011_BNZ_14_1,2011,BNZ,14,1,,30.7,2,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_14_2,2011,BNZ,14,2,,63.099999999999994,1,2,0,,,1,0,0,,2011-06-17
leaf_2011_BNZ_14_3,2011,BNZ,14,3,,69.9,2,2,15,,,1,1,0,,2011-06-17
leaf_2011_BNZ_14_4,2011,BNZ,14,4,,50.099999999999994,0,60,0,,,2,0,0,,2011-06-17
leaf_2011_BNZ_14_5,2011,BNZ,14,5,,71.2,0,30,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_14_6,2011,BNZ,14,6,,26,1,10,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_14_7,2011,BNZ,14,7,,27.5,1,2,3,,,10,0,0,,2011-06-17
leaf_2011_BNZ_15_1,2011,BNZ,15,1,,28.1,2,90,10,,,0,0,0,,2011-06-17
leaf_2011_BNZ_15_2,2011,BNZ,15,2,,26.5,1,100,99,,,0,0,0,,2011-06-17
leaf_2011_BNZ_15_3,2011,BNZ,15,3,,26.200000000000003,0,45,25,,,0,1,0,,2011-06-17
leaf_2011_BNZ_15_4,2011,BNZ,15,4,,21.099999999999998,,100,35,,,0,1,0,,2011-06-17
leaf_2011_BNZ_15_5,2011,BNZ,15,5,,22.599999999999998,,15,10,,,0,1,0,,2011-06-17
leaf_2011_BNZ_15_6,2011,BNZ,15,6,,16.9,0,85,85,,,1,2,0,,2011-06-17
leaf_2011_BNZ_16_1,2011,BNZ,16,1,,63.099999999999994,2,15,20,,,45,0,0,,2011-06-17
leaf_2011_BNZ_16_2,2011,BNZ,16,2,,87.4,3,20,5,,,1,0,0,,2011-06-17
leaf_2011_BNZ_16_3,2011,BNZ,16,3,,98.5,4,45,15,,,10,0,0,,2011-06-17
leaf_2011_BNZ_16_4,2011,BNZ,16,4,,93.2,2,20,5,,,2,1,0,,2011-06-17
leaf_2011_BNZ_16_5,2011,BNZ,16,5,,92.2,2,50,25,,,5,1,0,,2011-06-17
leaf_2011_BNZ_16_6,2011,BNZ,16,6,,109,2,20,15,,,2,0,0,,2011-06-17
leaf_2011_BNZ_16_7,2011,BNZ,16,7,,103.3,2,45,2,,,50,0,0,,2011-06-17
leaf_2011_BNZ_16_8,2011,BNZ,16,8,,76,2,75,45,,,70,0,0,,2011-06-17
leaf_2011_BNZ_16_9,2011,BNZ,16,9,,79.1,2,30,10,,,1,0,0,,2011-06-17
leaf_2011_BNZ_16_10,2011,BNZ,16,10,,80,1,10,30,,,2,0,0,,2011-06-17
leaf_2011_BNZ_16_11,2011,BNZ,16,11,,76.10000000000001,2,10,5,,,1,0,0,,2011-06-17
leaf_2011_BNZ_16_12,2011,BNZ,16,12,,46.5,1,2,30,,,5,0,0,,2011-06-17
leaf_2011_BNZ_16_13,2011,BNZ,16,13,,42.9,0,2,3,,,0,0,0,,2011-06-17
leaf_2011_BNZ_16_14,2011,BNZ,16,14,,29.4,1,1,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_16_15,2011,BNZ,16,15,,18.6,0,2,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_1,2011,BNZ,17,1,,42.300000000000004,5,99,35,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_2,2011,BNZ,17,2,,41.4,4,99,30,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_3,2011,BNZ,17,3,,50.9,3,98,30,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_4,2011,BNZ,17,4,,48.5,2,99,35,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_5,2011,BNZ,17,5,,52.599999999999994,2,65,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_6,2011,BNZ,17,6,,50.300000000000004,2,99,55,,,5,0,0,,2011-06-17
leaf_2011_BNZ_17_7,2011,BNZ,17,7,,47.5,2,90,60,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_8,2011,BNZ,17,8,,43,0,85,55,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_9,2011,BNZ,17,9,,46.900000000000006,0,85,85,,,1,0,0,,2011-06-17
leaf_2011_BNZ_17_10,2011,BNZ,17,10,,43.3,0,100,40,,,1,0,0,,2011-06-17
leaf_2011_BNZ_17_11,2011,BNZ,17,11,,37.9,1,95,75,,,1,0,0,,2011-06-17
leaf_2011_BNZ_17_12,2011,BNZ,17,12,,19.4,1,70,60,,,10,0,0,,2011-06-17
leaf_2011_BNZ_17_13,2011,BNZ,17,13,,20.6,1,90,0,,,10,0,0,,2011-06-17
leaf_2011_BNZ_17_14,2011,BNZ,17,14,,28.900000000000002,1,70,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_15,2011,BNZ,17,15,,26,0,3,40,,,2,0,0,,2011-06-17
leaf_2011_BNZ_17_16,2011,BNZ,17,16,,25.6,1,2,5,,,1,0,0,,2011-06-17
leaf_2011_BNZ_17_17,2011,BNZ,17,17,,13,1,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_17_18,2011,BNZ,17,18,,14.1,1,0,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_1,2011,BNZ,18,1,,44.2,2,90,15,,,1,0,0,,2011-06-17
leaf_2011_BNZ_18_2,2011,BNZ,18,2,,47,2,5,5,,,0,1,0,,2011-06-17
leaf_2011_BNZ_18_3,2011,BNZ,18,3,,66.7,2,35,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_4,2011,BNZ,18,4,,49.400000000000006,2,40,20,,,0,1,0,,2011-06-17
leaf_2011_BNZ_18_5,2011,BNZ,18,5,,62.9,2,25,40,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_6,2011,BNZ,18,6,,67,2,15,30,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_7,2011,BNZ,18,7,,50,2,95,10,,,70,0,0,,2011-06-17
leaf_2011_BNZ_18_8,2011,BNZ,18,8,,73.2,1,30,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_9,2011,BNZ,18,9,,55.8,2,55,25,,,0,0,0,,2011-06-17
leaf_2011_BNZ_18_10,2011,BNZ,18,10,,74.7,2,25,30,,,1,1,0,,2011-06-17
leaf_2011_BNZ_18_11,2011,BNZ,18,11,,47.199999999999996,0,20,65,,,10,3,0,,2011-06-17
leaf_2011_BNZ_18_12,2011,BNZ,18,12,,38.199999999999996,2,2,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_1,2011,BNZ,19,1,,16.8,2,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_2,2011,BNZ,19,2,,32.599999999999994,2,35,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_3,2011,BNZ,19,3,,30.9,2,95,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_4,2011,BNZ,19,4,,39.900000000000006,2,0,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_5,2011,BNZ,19,5,,30,1,95,50,,,2,0,0,,2011-06-17
leaf_2011_BNZ_19_6,2011,BNZ,19,6,,40,0,20,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_7,2011,BNZ,19,7,,41.8,0,95,75,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_8,2011,BNZ,19,8,,39,0,80,55,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_9,2011,BNZ,19,9,,46.3,0,70,25,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_10,2011,BNZ,19,10,,34.1,2,15,40,,,5,1,0,,2011-06-17
leaf_2011_BNZ_19_11,2011,BNZ,19,11,,34.300000000000004,2,40,55,,,5,0,0,,2011-06-17
leaf_2011_BNZ_19_12,2011,BNZ,19,12,,49,2,10,40,,,5,0,0,,2011-06-17
leaf_2011_BNZ_19_13,2011,BNZ,19,13,,45.099999999999994,2,15,3,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_14,2011,BNZ,19,14,,38.4,2,5,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_15,2011,BNZ,19,15,,30.2,1,0,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_16,2011,BNZ,19,16,,18.6,2,1,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_19_17,2011,BNZ,19,17,,10.2,1,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_1,2011,BNZ,20,1,,26.6,2,95,0,,,0,0,1,,2011-06-17
leaf_2011_BNZ_20_2,2011,BNZ,20,2,,33,2,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_3,2011,BNZ,20,3,,34.4,0,55,70,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_4,2011,BNZ,20,4,,24.900000000000002,0,100,0,,,0,0,1,,2011-06-17
leaf_2011_BNZ_20_5,2011,BNZ,20,5,,31.200000000000003,0,75,2,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_6,2011,BNZ,20,6,,32.8,0,100,70,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_7,2011,BNZ,20,7,,30.299999999999997,0,2,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_8,2011,BNZ,20,8,,28.799999999999997,0,85,70,,,0,1,1,,2011-06-17
leaf_2011_BNZ_20_9,2011,BNZ,20,9,,24.700000000000003,2,5,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_10,2011,BNZ,20,10,,27.200000000000003,0,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_11,2011,BNZ,20,11,,25,2,0,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_12,2011,BNZ,20,12,,12.9,1,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_20_13,2011,BNZ,20,13,,7,0,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_1,2011,BNZ,21,1,,28.2,2,10,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_2,2011,BNZ,21,2,,33.9,2,0,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_3,2011,BNZ,21,3,,38.7,2,15,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_4,2011,BNZ,21,4,,26.299999999999997,2,20,0,,,80,0,0,,2011-06-17
leaf_2011_BNZ_21_5,2011,BNZ,21,5,,39.2,0,5,45,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_6,2011,BNZ,21,6,,30,0,80,80,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_7,2011,BNZ,21,7,,18.1,2,0,0,,,50,0,0,,2011-06-17
leaf_2011_BNZ_21_8,2011,BNZ,21,8,,27.200000000000003,1,2,0,,,2,0,0,,2011-06-17
leaf_2011_BNZ_21_9,2011,BNZ,21,9,,24.6,0,20,5,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_10,2011,BNZ,21,10,,19.3,2,5,20,,,0,0,0,,2011-06-17
leaf_2011_BNZ_21_11,2011,BNZ,21,11,,10.700000000000001,2,1,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_22_1,2011,BNZ,22,1,,39.8,2,98,95,,,0,0,0,,2011-06-17
leaf_2011_BNZ_22_2,2011,BNZ,22,2,,42.800000000000004,2,90,15,,,10,0,0,,2011-06-17
leaf_2011_BNZ_22_3,2011,BNZ,22,3,,42,2,90,85,,,0,1,0,,2011-06-17
leaf_2011_BNZ_22_4,2011,BNZ,22,4,,57.599999999999994,0,45,35,,,1,0,0,,2011-06-17
leaf_2011_BNZ_22_5,2011,BNZ,22,5,,42.699999999999996,0,15,80,,,3,0,0,,2011-06-17
leaf_2011_BNZ_22_6,2011,BNZ,22,6,,44.800000000000004,0,30,50,,,0,2,1,,2011-06-17
leaf_2011_BNZ_22_7,2011,BNZ,22,7,,55.599999999999994,0,65,25,,,1,0,0,,2011-06-17
leaf_2011_BNZ_22_8,2011,BNZ,22,8,,25,0,60,90,,,0,1,0,,2011-06-17
leaf_2011_BNZ_22_9,2011,BNZ,22,9,,33.1,2,9,9,,,45,0,0,,2011-06-17
leaf_2011_BNZ_22_10,2011,BNZ,22,10,,44,1,25,0,,,0,0,0,,2011-06-17
leaf_2011_BNZ_22_11,2011,BNZ,22,11,,24.6,0,5,1,,,0,0,0,,2011-06-17
leaf_2011_BNZ_22_12,2011,BNZ,22,12,,23,1,2,0,,,0,0,0,,2011-06-17
