surface_id,leaf_id,leaf_side,larva_mine_alive_n,larva_mine_dead_n,larva_mine_paras_n,mine_empty_n,larva_fold_alive_n,larva_fold_dead_n,larva_fold_paras_n,pupa_fold_dead_n,pupa_fold_paras_n,pupa_fold_eclose_n,fold_empty_n,pupa_fold_alive_n
surface_2007_BNZ_15_8_B,leaf_2007_BNZ_15_8,B,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_BNZ_15_9_T,leaf_2007_BNZ_15_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_15_9_B,leaf_2007_BNZ_15_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_2_T,leaf_2007_BNZ_16_2,T,0,5,0,1,0,0,1,0,0,0,0,0
surface_2007_BNZ_16_2_B,leaf_2007_BNZ_16_2,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_3_T,leaf_2007_BNZ_16_3,T,0,1,0,0,0,0,1,0,0,0,1,0
surface_2007_BNZ_16_3_B,leaf_2007_BNZ_16_3,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_16_4_T,leaf_2007_BNZ_16_4,T,0,2,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_16_4_B,leaf_2007_BNZ_16_4,B,0,3,0,0,0,0,0,0,0,0,0,2
surface_2007_BNZ_16_5_T,leaf_2007_BNZ_16_5,T,0,1,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_16_5_B,leaf_2007_BNZ_16_5,B,0,3,0,0,0,0,0,1,0,0,0,0
surface_2007_BNZ_16_6_T,leaf_2007_BNZ_16_6,T,0,4,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_6_B,leaf_2007_BNZ_16_6,B,0,2,0,2,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_7_T,leaf_2007_BNZ_16_7,T,0,3,0,0,0,0,0,1,0,0,0,1
surface_2007_BNZ_16_7_B,leaf_2007_BNZ_16_7,B,0,2,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_16_8_T,leaf_2007_BNZ_16_8,T,0,3,0,0,0,0,1,0,0,0,0,2
surface_2007_BNZ_16_8_B,leaf_2007_BNZ_16_8,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_16_9_T,leaf_2007_BNZ_16_9,T,2,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_9_B,leaf_2007_BNZ_16_9,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_10_T,leaf_2007_BNZ_16_10,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_10_B,leaf_2007_BNZ_16_10,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_11_T,leaf_2007_BNZ_16_11,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_11_B,leaf_2007_BNZ_16_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_12_T,leaf_2007_BNZ_16_12,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_16_12_B,leaf_2007_BNZ_16_12,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_1_T,leaf_2007_BNZ_17_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_1_B,leaf_2007_BNZ_17_1,B,0,1,0,0,0,0,0,0,1,0,0,0
surface_2007_BNZ_17_2_T,leaf_2007_BNZ_17_2,T,0,3,0,0,0,1,2,1,0,0,0,0
surface_2007_BNZ_17_2_B,leaf_2007_BNZ_17_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_3_T,leaf_2007_BNZ_17_3,T,0,3,0,0,0,0,1,0,1,0,0,1
surface_2007_BNZ_17_3_B,leaf_2007_BNZ_17_3,B,0,1,0,2,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_4_T,leaf_2007_BNZ_17_4,T,0,3,0,0,0,0,2,0,0,0,0,2
surface_2007_BNZ_17_4_B,leaf_2007_BNZ_17_4,B,1,4,0,0,0,0,0,0,0,0,0,2
surface_2007_BNZ_17_5_T,leaf_2007_BNZ_17_5,T,0,0,0,1,0,0,1,0,0,0,1,0
surface_2007_BNZ_17_5_B,leaf_2007_BNZ_17_5,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_17_6_T,leaf_2007_BNZ_17_6,T,0,3,1,0,0,0,0,0,2,0,0,0
surface_2007_BNZ_17_6_B,leaf_2007_BNZ_17_6,B,0,2,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_7_T,leaf_2007_BNZ_17_7,T,4,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_17_7_B,leaf_2007_BNZ_17_7,B,3,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_2_T,leaf_2007_BNZ_18_2,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_2_B,leaf_2007_BNZ_18_2,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_3_T,leaf_2007_BNZ_18_3,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_3_B,leaf_2007_BNZ_18_3,B,0,0,0,0,0,0,0,0,1,0,0,0
surface_2007_BNZ_18_4_T,leaf_2007_BNZ_18_4,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_4_B,leaf_2007_BNZ_18_4,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_18_5_T,leaf_2007_BNZ_18_5,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_5_B,leaf_2007_BNZ_18_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_6_T,leaf_2007_BNZ_18_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_6_B,leaf_2007_BNZ_18_6,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_7_T,leaf_2007_BNZ_18_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_7_B,leaf_2007_BNZ_18_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_8_T,leaf_2007_BNZ_18_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_18_8_B,leaf_2007_BNZ_18_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_2_T,leaf_2007_BNZ_19_2,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_19_2_B,leaf_2007_BNZ_19_2,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_19_3_T,leaf_2007_BNZ_19_3,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_19_3_B,leaf_2007_BNZ_19_3,B,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_BNZ_19_4_T,leaf_2007_BNZ_19_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_4_B,leaf_2007_BNZ_19_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_5_T,leaf_2007_BNZ_19_5,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_19_5_B,leaf_2007_BNZ_19_5,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_6_T,leaf_2007_BNZ_19_6,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_6_B,leaf_2007_BNZ_19_6,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_19_7_T,leaf_2007_BNZ_19_7,T,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_19_7_B,leaf_2007_BNZ_19_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_3_T,leaf_2007_BNZ_20_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_3_B,leaf_2007_BNZ_20_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_4_T,leaf_2007_BNZ_20_4,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_20_4_B,leaf_2007_BNZ_20_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_5_T,leaf_2007_BNZ_20_5,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_20_5_B,leaf_2007_BNZ_20_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_6_T,leaf_2007_BNZ_20_6,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_20_6_B,leaf_2007_BNZ_20_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_21_4_T,leaf_2007_BNZ_21_4,T,0,2,0,0,0,0,1,1,0,0,0,0
surface_2007_BNZ_21_4_B,leaf_2007_BNZ_21_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_21_5_T,leaf_2007_BNZ_21_5,T,0,5,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_21_5_B,leaf_2007_BNZ_21_5,B,0,1,1,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_21_6_T,leaf_2007_BNZ_21_6,T,0,0,0,0,0,0,0,1,0,0,0,1
surface_2007_BNZ_21_6_B,leaf_2007_BNZ_21_6,B,0,1,0,1,0,0,0,0,0,0,0,1
surface_2007_BNZ_21_7_T,leaf_2007_BNZ_21_7,T,0,1,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_21_7_B,leaf_2007_BNZ_21_7,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_21_8_T,leaf_2007_BNZ_21_8,T,0,1,0,0,0,1,0,0,0,0,0,0
surface_2007_BNZ_21_8_B,leaf_2007_BNZ_21_8,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_22_3_T,leaf_2007_BNZ_22_3,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_22_3_B,leaf_2007_BNZ_22_3,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_22_4_T,leaf_2007_BNZ_22_4,T,0,2,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_22_4_B,leaf_2007_BNZ_22_4,B,0,1,0,1,0,0,0,0,0,0,0,1
surface_2007_BNZ_22_5_T,leaf_2007_BNZ_22_5,T,0,1,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_22_5_B,leaf_2007_BNZ_22_5,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_2_T,leaf_2007_BNZ_23_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_2_B,leaf_2007_BNZ_23_2,B,0,0,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_23_3_T,leaf_2007_BNZ_23_3,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_3_B,leaf_2007_BNZ_23_3,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_23_4_T,leaf_2007_BNZ_23_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_4_B,leaf_2007_BNZ_23_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_5_T,leaf_2007_BNZ_23_5,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_23_5_B,leaf_2007_BNZ_23_5,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_6_T,leaf_2007_BNZ_23_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_6_B,leaf_2007_BNZ_23_6,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_7_T,leaf_2007_BNZ_23_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_7_B,leaf_2007_BNZ_23_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_8_T,leaf_2007_BNZ_23_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_8_B,leaf_2007_BNZ_23_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_9_T,leaf_2007_BNZ_23_9,T,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_9_B,leaf_2007_BNZ_23_9,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_10_T,leaf_2007_BNZ_23_10,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_10_B,leaf_2007_BNZ_23_10,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_11_T,leaf_2007_BNZ_23_11,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_23_11_B,leaf_2007_BNZ_23_11,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_24_2_T,leaf_2007_BNZ_24_2,T,0,1,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_24_2_B,leaf_2007_BNZ_24_2,B,0,0,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_24_3_T,leaf_2007_BNZ_24_3,T,0,4,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_24_3_B,leaf_2007_BNZ_24_3,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_24_4_T,leaf_2007_BNZ_24_4,T,0,3,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_24_4_B,leaf_2007_BNZ_24_4,B,0,1,1,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_24_5_T,leaf_2007_BNZ_24_5,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_24_5_B,leaf_2007_BNZ_24_5,B,0,0,0,1,0,0,1,0,0,0,0,0
surface_2007_BNZ_24_6_T,leaf_2007_BNZ_24_6,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_24_6_B,leaf_2007_BNZ_24_6,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_24_7_T,leaf_2007_BNZ_24_7,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_24_7_B,leaf_2007_BNZ_24_7,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_25_1_T,leaf_2007_BNZ_25_1,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_1_B,leaf_2007_BNZ_25_1,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_2_T,leaf_2007_BNZ_25_2,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_2_B,leaf_2007_BNZ_25_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_3_T,leaf_2007_BNZ_25_3,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_3_B,leaf_2007_BNZ_25_3,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_25_4_T,leaf_2007_BNZ_25_4,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_4_B,leaf_2007_BNZ_25_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_5_T,leaf_2007_BNZ_25_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_5_B,leaf_2007_BNZ_25_5,B,0,2,0,0,0,1,0,0,0,0,0,0
surface_2007_BNZ_25_6_T,leaf_2007_BNZ_25_6,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_6_B,leaf_2007_BNZ_25_6,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_25_7_T,leaf_2007_BNZ_25_7,T,1,3,3,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_7_B,leaf_2007_BNZ_25_7,B,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_25_8_T,leaf_2007_BNZ_25_8,T,0,4,1,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_8_B,leaf_2007_BNZ_25_8,B,1,4,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_9_T,leaf_2007_BNZ_25_9,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_9_B,leaf_2007_BNZ_25_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_10_T,leaf_2007_BNZ_25_10,T,2,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_10_B,leaf_2007_BNZ_25_10,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_11_T,leaf_2007_BNZ_25_11,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_11_B,leaf_2007_BNZ_25_11,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_12_T,leaf_2007_BNZ_25_12,T,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_12_B,leaf_2007_BNZ_25_12,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_13_T,leaf_2007_BNZ_25_13,T,3,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_13_B,leaf_2007_BNZ_25_13,B,3,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_14_T,leaf_2007_BNZ_25_14,T,2,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_14_B,leaf_2007_BNZ_25_14,B,2,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_15_T,leaf_2007_BNZ_25_15,T,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_15_B,leaf_2007_BNZ_25_15,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_16_T,leaf_2007_BNZ_25_16,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_25_16_B,leaf_2007_BNZ_25_16,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_26_2_T,leaf_2007_BNZ_26_2,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_26_2_B,leaf_2007_BNZ_26_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_26_3_T,leaf_2007_BNZ_26_3,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_26_3_B,leaf_2007_BNZ_26_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_26_4_T,leaf_2007_BNZ_26_4,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_26_4_B,leaf_2007_BNZ_26_4,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_26_5_T,leaf_2007_BNZ_26_5,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_26_5_B,leaf_2007_BNZ_26_5,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_26_6_T,leaf_2007_BNZ_26_6,T,0,0,0,1,0,0,0,0,0,0,0,1
surface_2007_BNZ_26_6_B,leaf_2007_BNZ_26_6,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_26_7_T,leaf_2007_BNZ_26_7,T,0,0,0,0,0,0,0,0,0,0,1,0
surface_2007_BNZ_26_7_B,leaf_2007_BNZ_26_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_27_2_T,leaf_2007_BNZ_27_2,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_27_2_B,leaf_2007_BNZ_27_2,B,0,0,0,0,0,0,0,2,0,0,0,0
surface_2007_BNZ_27_3_T,leaf_2007_BNZ_27_3,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_27_3_B,leaf_2007_BNZ_27_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_27_4_T,leaf_2007_BNZ_27_4,T,0,3,0,0,0,0,0,0,1,0,0,1
surface_2007_BNZ_27_4_B,leaf_2007_BNZ_27_4,B,0,1,0,0,0,0,0,0,0,0,0,2
surface_2007_BNZ_27_5_T,leaf_2007_BNZ_27_5,T,0,1,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_27_5_B,leaf_2007_BNZ_27_5,B,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_BNZ_27_6_T,leaf_2007_BNZ_27_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_27_6_B,leaf_2007_BNZ_27_6,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_28_2_T,leaf_2007_BNZ_28_2,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_28_2_B,leaf_2007_BNZ_28_2,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_28_3_T,leaf_2007_BNZ_28_3,T,0,1,0,0,0,0,1,0,0,0,0,2
surface_2007_BNZ_28_3_B,leaf_2007_BNZ_28_3,B,0,1,0,1,0,0,0,0,0,0,0,1
surface_2007_BNZ_28_4_T,leaf_2007_BNZ_28_4,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_28_4_B,leaf_2007_BNZ_28_4,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_28_5_T,leaf_2007_BNZ_28_5,T,0,1,0,0,0,0,0,1,0,0,0,1
surface_2007_BNZ_28_5_B,leaf_2007_BNZ_28_5,B,0,1,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_28_6_T,leaf_2007_BNZ_28_6,T,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_28_6_B,leaf_2007_BNZ_28_6,B,0,0,0,0,0,0,3,0,0,0,0,0
surface_2007_BNZ_29_2_T,leaf_2007_BNZ_29_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_29_2_B,leaf_2007_BNZ_29_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_29_3_T,leaf_2007_BNZ_29_3,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_29_3_B,leaf_2007_BNZ_29_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_29_4_T,leaf_2007_BNZ_29_4,T,0,0,0,0,0,0,0,0,0,0,0,2
surface_2007_BNZ_29_4_B,leaf_2007_BNZ_29_4,B,0,0,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_29_5_T,leaf_2007_BNZ_29_5,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_29_5_B,leaf_2007_BNZ_29_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_29_6_T,leaf_2007_BNZ_29_6,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_29_6_B,leaf_2007_BNZ_29_6,B,0,0,0,0,0,0,0,0,1,0,0,0
surface_2007_BNZ_29_7_T,leaf_2007_BNZ_29_7,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_29_7_B,leaf_2007_BNZ_29_7,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_29_8_T,leaf_2007_BNZ_29_8,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_29_8_B,leaf_2007_BNZ_29_8,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_2_T,leaf_2007_BNZ_30_2,T,0,0,0,0,0,0,1,0,0,0,0,1
surface_2007_BNZ_30_2_B,leaf_2007_BNZ_30_2,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_3_T,leaf_2007_BNZ_30_3,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_BNZ_30_3_B,leaf_2007_BNZ_30_3,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_4_T,leaf_2007_BNZ_30_4,T,0,2,0,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_30_4_B,leaf_2007_BNZ_30_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_5_T,leaf_2007_BNZ_30_5,T,0,0,1,0,0,0,1,0,0,0,0,0
surface_2007_BNZ_30_5_B,leaf_2007_BNZ_30_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_6_T,leaf_2007_BNZ_30_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_BNZ_30_6_B,leaf_2007_BNZ_30_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_3_T,leaf_2007_ED_1_3,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_3_B,leaf_2007_ED_1_3,B,0,1,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_4_T,leaf_2007_ED_1_4,T,0,7,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_1_4_B,leaf_2007_ED_1_4,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_5_T,leaf_2007_ED_1_5,T,0,8,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_1_5_B,leaf_2007_ED_1_5,B,0,3,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_6_T,leaf_2007_ED_1_6,T,0,2,1,0,0,0,1,0,0,0,0,0
surface_2007_ED_1_6_B,leaf_2007_ED_1_6,B,0,0,2,1,0,0,0,0,0,0,0,0
surface_2007_ED_1_7_T,leaf_2007_ED_1_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_7_B,leaf_2007_ED_1_7,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_1_8_T,leaf_2007_ED_1_8,T,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_8_B,leaf_2007_ED_1_8,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_1_9_T,leaf_2007_ED_1_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_9_B,leaf_2007_ED_1_9,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_1_10_T,leaf_2007_ED_1_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_10_B,leaf_2007_ED_1_10,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_1_11_T,leaf_2007_ED_1_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_11_B,leaf_2007_ED_1_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_12_T,leaf_2007_ED_1_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_12_B,leaf_2007_ED_1_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_13_T,leaf_2007_ED_1_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_1_13_B,leaf_2007_ED_1_13,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_2_T,leaf_2007_ED_2_2,T,0,0,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_2_B,leaf_2007_ED_2_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_3_T,leaf_2007_ED_2_3,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_2_3_B,leaf_2007_ED_2_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_4_T,leaf_2007_ED_2_4,T,0,1,1,0,0,0,0,0,0,0,0,0
